Product Name,Rating,Reviews,cluster_id
ASUS ZenFone 2 ZE550ML 4G LTE Factory Unlocked International Stock No Warranty (Dual-SIM | 2GB RAM/16GB ROM | CERAMIC WHITE) - International Version No Warranty,5,Excelente,1
ASUS ZenFone 2 ZE550ML 4G LTE Factory Unlocked International Stock No Warranty (Dual-SIM | 2GB RAM/16GB ROM | CERAMIC WHITE) - International Version No Warranty,5,"Great product, thanks!",2
ASUS ZenFone 2 ZE550ML 4G LTE Factory Unlocked International Stock No Warranty (Dual-SIM | 2GB RAM/16GB ROM | CERAMIC WHITE) - International Version No Warranty,5,"I had this phone for 3 weeks now, very happy with it. Mainly because it is flagship specs but cost way less. It is very comfortable to hold, screen is beautiful, and the white of the back is gorgeous.This is the 2gb version, but runs very smoothly. I still prefer stock android, but ZenUI isn't bad. No major complaints, only wish there are more accessories for it.",3
"ASUS ZenFone 3 Deluxe 5.5-inch 4GB RAM, 64GB storage Unlocked Dual SIM Cell Phone, US Warranty (ZS550KL-Glacier Silver)",5,The cellphone works pretty well but I received the item without headphones.,0
"ASUS ZenFone 3 Deluxe 5.5-inch 4GB RAM, 64GB storage Unlocked Dual SIM Cell Phone, US Warranty (ZS550KL-Glacier Silver)",5,I recently upgraded from the zenfone 2. This phone is awesome. I really like it. The phone looks so nice. I purchased the 5.5 zs550kl with 4 gigs of ram. Its really snappy. The Bluetooth kinda is a little wack sometimes but nothing too big. Camera is legit. I bought this and hooked it up to my walmart family mobile sim card. Unlimited everything with 5 gigs of high speed for 44 bucks a month. Too legit to quit. Do yourself a favor and stop getting screwed by flagship phones and companies and get yourself on of these.,1
"ASUS ZenFone 3 Deluxe 5.5-inch 4GB RAM, 64GB storage Unlocked Dual SIM Cell Phone, US Warranty (ZS550KL-Glacier Silver)",5,Excellent,2
"ASUS ZenFone 3 Deluxe 5.5-inch 4GB RAM, 64GB storage Unlocked Dual SIM Cell Phone, US Warranty (ZS550KL-Glacier Silver)",2,"The phone worked great until the recent update that hit 2 days ago. Now my SIM card, wifi and bluetooth no longer work. About to write in a complaint to ASUS to see what can be done about it.",3
"ASUS ZenFone 3 Laser 5.5"" 2GB RAM 32GB storage, Dual SIM - Factory Unlocked Phone - Glacier Silver",5,I recently upgraded from the zenfone 2. This phone is awesome. I really like it. The phone looks so nice. I purchased the 5.5 zs550kl with 4 gigs of ram. Its really snappy. The Bluetooth kinda is a little wack sometimes but nothing too big. Camera is legit. I bought this and hooked it up to my walmart family mobile sim card. Unlimited everything with 5 gigs of high speed for 44 bucks a month. Too legit to quit. Do yourself a favor and stop getting screwed by flagship phones and companies and get yourself on of these.,0
"ASUS ZenFone 3 Laser 5.5"" 2GB RAM 32GB storage, Dual SIM - Factory Unlocked Phone - Glacier Silver",4,Great phone,1
"ASUS ZenFone 3 Laser 5.5"" 2GB RAM 32GB storage, Dual SIM - Factory Unlocked Phone - Glacier Silver",1,"I just get this phone today ,but the problem is, it comes without headset?",2
"ASUS ZenFone 3 Laser 5.5"" 2GB RAM 32GB storage, Dual SIM - Factory Unlocked Phone - Glacier Silver",5,Excellent,3
"ASUS ZenFone 3 MAX 5.2-inch (2GB RAM, 16GB storage, 4100mAh), US Warranty Glacier Silver (ZC520TL)",2,"The phone worked great until the recent update that hit 2 days ago. Now my SIM card, wifi and bluetooth no longer work. About to write in a complaint to ASUS to see what can be done about it.",0
"ASUS ZenFone 3 MAX 5.2-inch (2GB RAM, 16GB storage, 4100mAh), US Warranty Glacier Silver (ZC520TL)",4,Great phone,1
"ASUS ZenFone 3 MAX 5.2-inch (2GB RAM, 16GB storage, 4100mAh), US Warranty Glacier Silver (ZC520TL)",5,Excellent,2
"ASUS ZenFone 3 MAX 5.2-inch (2GB RAM, 16GB storage, 4100mAh), US Warranty Glacier Silver (ZC520TL)",5,I recently upgraded from the zenfone 2. This phone is awesome. I really like it. The phone looks so nice. I purchased the 5.5 zs550kl with 4 gigs of ram. Its really snappy. The Bluetooth kinda is a little wack sometimes but nothing too big. Camera is legit. I bought this and hooked it up to my walmart family mobile sim card. Unlimited everything with 5 gigs of high speed for 44 bucks a month. Too legit to quit. Do yourself a favor and stop getting screwed by flagship phones and companies and get yourself on of these.,3
ASUS ZenFone 3 ZE552KL 4GB / 64GB 5.5-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SHIMMER GOLD),5,I got this phone as something to hold me over until Samsung get's their stuff together. It is a nice mid range phone. I LOVE the amazing battery life. The camera isn't all that wonderful. Photos come out too orangey. Get's the job done so totally worth the money.,0
ASUS ZenFone 3 ZE552KL 4GB / 64GB 5.5-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SHIMMER GOLD),5,Perfect!,1
ASUS ZenFone 3 ZE552KL 4GB / 64GB 5.5-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SHIMMER GOLD),5,It's good product. I like it.,2
ASUS ZenFone 3 ZE552KL 4GB / 64GB 5.5-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SHIMMER GOLD),5,"Awesome phone, Great price",3
"ASUS ZenFone Zoom Unlocked Cellphone, 64GB, Black (U.S. Warranty)",1,Battery not good ...can't last a day,0
"ASUS ZenFone Zoom Unlocked Cellphone, 64GB, Black (U.S. Warranty)",5,"Update #2 (7/10/2016)Okay, another update on this phone. I still love it. Its extremely fast and excellent at multitasking. I have developed a couple of complaints about the phone.First, and this is not the phone's fault at all, there are not any really good cases available for the phone to offer really good protection. The only types of cases I have found are the silicone skins and the wallet style. So, that's kind of a bummer.Second, the approximately 1/3"" space at the bottom of the phone is kind of a pain, only because the capacitive buttons are higher than you would expect them to be. Sometimes I can be in the middle of typing a text message or something else, and I accidentally press the ""home"" button, and my phone zips to the home screen. Of course, I just press the ""tasks"" button and re-open my app, and I can quickly resume what I was doing. But, I shouldn't have to do that.Other than that, the battery life is more than adequate for my needs. Call quality is good. I have dropped the phone at least twice, with it only having an aforementioned silicone case, and there was no damage whatsoever.I love the phone and I am much happier with it than I was the MotoX.I will update if I have any problems that develop or if something terrible happens that causes me to need a new phone. Thanks for reading!Update (4/28/2016) : I still love this phone. I have discovered that the notification light only works with the phone is NOT on silent. It somewhat defeats the purpose for my needs, but not a deal breaker. The camera is stellar, and works extremely well. I am quite pleased with it. There was a firmware update that seems to have improved battery life as well as screen brightness. I am very happy with this. I love the ""Do It Later"" app that comes on the phone, allows you to set reminders to call and text people back, save articles to read, etc. Also, the phone has the ability to record telephone conversations. While the legality of doing this without the other party's consent varies from state to state, it can be VERY useful for helping you to remember exactly what was said in a conversation (a doctor's instructions, a step by step process being explained to you by another, etc.).So far, the phone still gets 5 stars from me. Will update again soon.(Original review):Posting a review since no one else has yet. A review would have been helpful to me when I was trying to decide whether or not to buy this phone. I was debating between this and the ZenFone 2. Most specs are the same, with a couple of exceptions. This phone supposedly has a better camera with optical image stabilization and 3x zoom. I am not a camera guru and won't claim to be, but so far its okay. I will update when I have had more time to play with it and experience its strengths and weaknesses. BUT I believe that Asus has also upgraded the sound in this phone (it sounds good) and this phone has Gorilla Glass 4. GG4 is supposedly 85% stronger than GG3. So to me it was worth it. Now better screen protection may not be a big issue for some, most people put cases on their phones anyway. I usually do too. However, no good, protective cases have been developed for this phone yet. So in the meantime, I feel better knowing i have better screen protection. Everything else? I like the phone. A lot of people complain about bloatware. I couldn't care less. I prefer some extra apps to the minimalist, bare bones, stock Android experience. If you don't like bloat, you can disable and hide the apps. And the bloatware doesn't affect the speed of the phone. This thing is a beast. Its super fast and snappy and I like it. I am a major multitasker and have huge numbers of apps running at any given time. This thing never slows down. It even does well with apps that I have on my SD card. I initially had some trouble getting the notification light to work, and the first day I had it some of my calls and texts didnt come through. I did a factory reset and no issues since. That's all for now. Will update in a few weeks.",1
"ASUS ZenFone Zoom Unlocked Cellphone, 64GB, Black (U.S. Warranty)",5,Great phone. Love it!,2
"ASUS ZenFone Zoom Unlocked Cellphone, 64GB, Black (U.S. Warranty)",2,"I bought this phone because of the camera and is very disappointed.Very bad camera's focus.It's for only static objects, macro , not for moving objects.",3
"ASUS ZenFone2 Unlocked Smartphone, 16GB, 4GB RAM, Black - ZE551ML (U.S. Warranty)",2,"THIS PHONE LOOKS GOOD, BUT IT WONT LAST MORE THAN A COUPLE MONTHS.It runs everything smoothly, the feels like a good quality phone... BUTthere is a massive problem with this phone. The BATTERY. Look it up. Majority of users who own this phone have really bad battery problems.Plus ASUS designed this phone with a non-removable battery. The battery life lasts 3-4 hours. After 3 months, you will get less time.. eventually your phone battery percentage will freeze, and you can either recalibrate the battery, or send it in for repairs if optionable. I bought my phone in december, and the battery bricked on me... BE WARNED. Do not spend the money on this phone, and be forced to buy one a few months down the road.",0
"ASUS ZenFone2 Unlocked Smartphone, 16GB, 4GB RAM, Black - ZE551ML (U.S. Warranty)",5,Excellent Phone! just as I wanted,1
"ASUS ZenFone2 Unlocked Smartphone, 16GB, 4GB RAM, Black - ZE551ML (U.S. Warranty)",5,"This phone has everything I need and more. I truly appreciate the ASUS apps that keep it clean and fast.The camera is excellent and with features far better than i expected. This phone scores just a notch lower in some benchmark tests than those expensive monsters by iPhone and Samsung. Now look at the price, it is less than 1/3 of those, and it all makes sense.To me this phone is a CHAMPION; is is not just good, it is GREAT.Just add an optional memory card for your video , music and photo files and go !My advice to you is: give this one a good look before throwing your money at those overpriced phones in the SMART category.Kudos to the ASUS team that made a true winner.",2
"ASUS ZenFone2 Unlocked Smartphone, 16GB, 4GB RAM, Black - ZE551ML (U.S. Warranty)",5,Excellent,3
ASUS Zenfone 6 16GB Dual SIM (Unlocked) A600CG 3G 6-inches Intel Z2580 2G RAM White - International Version No Warranty,5,"Its an amazing phone for such a small price, I love it",0
ASUS Zenfone 6 16GB Dual SIM (Unlocked) A600CG 3G 6-inches Intel Z2580 2G RAM White - International Version No Warranty,1,no warranty and the screen touch stop working after few days it was bought.the phone is actually a fast phone with alot of comfort formalities. warrantee was a majour issue that surppose to be offer.,1
ASUS Zenfone 6 16GB Dual SIM (Unlocked) A600CG 3G 6-inches Intel Z2580 2G RAM White - International Version No Warranty,5,Excelente,2
